utterance_id,audio_path,language,speaker_id,gender,transcription_raw,duration_sec,noise_level_db,collection_source,quality_flag,transcription_normalized
utt_0235,s3://india-speaks/raw/en/utt_0235.wav,gu,232470d9,F,mera mera se hu ho aaya naam se naam,1.9,43.95,studio,-1,mera mera se hu ho aaya naam se naam
utt_0236,s3://india-speaks/raw/kn/utt_0236.wav,mr,9f0fba8b,Other,aapka hai hai kaise hu hu,2.67,38.67,studio,1,aapka hai hai kaise hu hu
utt_0237,s3://india-speaks/raw/en/utt_0237.wav,mr,f643fdae,M,namaste aaya hu mera kaise se hai hai,2.32,37.52,studio,1,namaste aaya hu mera kaise se hai hai
utt_0238,s3://india-speaks/raw/bn/utt_0238.wav,hi,51157104,F,hu aaya hai hai naam namaste dilli swagat dilli se,1.58,59.95,studio,-1,hu aya hai hai nam namaste dilli swagat dilli se
utt_0239,s3://india-speaks/raw/te/utt_0239.wav,kn,ad3c2f90,F,kaise hu hu naam namaste se,0.69,56.0,crowdsourced,1,kaise hu hu naam namaste se
utt_0240,s3://india-speaks/raw/kn/utt_0240.wav,te,4a74ecff,Other,,2.31,33.92,call-center,1,nan
utt_0243,s3://india-speaks/raw/ml/utt_0243.wav,te,e74e1406,M,hai dilli hu aaya aapka aapka se aapka namaste,1.84,23.72,crowdsourced,-1,hai dilli hu aaya aapka aapka se aapka namaste
utt_0246,s3://india-speaks/raw/gu/utt_0246.wav,gu,3550a352,F,aapka aaya hu kaise se mera aaya hai se,2.57,50.26,call-center,-1,aapka aaya hu kaise se mera aaya hai se
utt_0247,s3://india-speaks/raw/ur/utt_0247.wav,pa,4ce7d4d6,F,se mera hai hai hai aaya aaya hai,4.49,31.38,studio,-1,se mera hai hai hai aaya aaya hai
utt_0249,s3://india-speaks/raw/mr/utt_0249.wav,ur,151257c4,Other,namaste aapka kaise,2.07,50.15,studio,-1,namaste aapka kaise
utt_0250,s3://india-speaks/raw/bn/utt_0250.wav,ta,3318b1a4,M,kaise hu hu hai hu swagat hai se,4.14,43.65,studio,1,kaise hu hu hai hu swagat hai se
utt_0251,s3://india-speaks/raw/mr/utt_0251.wav,en,dabb2d35,Other,aapka hai hu swagat aaya mera ho aapka se,3.28,32.03,studio,1,aapka hai hu swagat aaya mera ho aapka se
utt_0252,s3://india-speaks/raw/hi/utt_0252.wav,hi,1f44b245,M,se hai hai naam hu swagat aapka ho hai,1.19,26.43,studio,-1,se hai hai nam hu swagat apka ho hai
utt_0254,s3://india-speaks/raw/ur/utt_0254.wav,ur,97a1ba15,F,dilli aapka ho,4.86,47.84,studio,1,dilli aapka ho
utt_0255,s3://india-speaks/raw/ur/utt_0255.wav,en,9bacd09a,M,swagat hai swagat swagat se dilli se kaise,1.02,35.69,studio,1,swagat hai swagat swagat se dilli se kaise
utt_0256,s3://india-speaks/raw/ur/utt_0256.wav,pa,42753942,F,hai hu hai,3.64,36.18,crowdsourced,-1,hai hu hai
utt_0258,s3://india-speaks/raw/mr/utt_0258.wav,gu,7ecfec44,Other,aapka mera kaise se ho,3.33,58.42,call-center,1,aapka mera kaise se ho
utt_0259,s3://india-speaks/raw/te/utt_0259.wav,ta,9f47c4b9,F,ho mera hai,1.39,53.82,call-center,-1,ho mera hai
utt_0261,s3://india-speaks/raw/bn/utt_0261.wav,gu,c863aca0,M,,1.13,32.05,call-center,1,nan
utt_0262,s3://india-speaks/raw/en/utt_0262.wav,te,db8c535d,F,mera naam naam swagat dilli hu swagat namaste,2.17,23.85,call-center,1,mera naam naam swagat dilli hu swagat namaste
utt_0263,s3://india-speaks/raw/ml/utt_0263.wav,ur,cc0d80a0,Other,,1.86,34.63,studio,-1,nan
utt_0264,s3://india-speaks/raw/pa/utt_0264.wav,gu,5efb412b,F,swagat kaise aaya namaste aapka,1.44,27.74,crowdsourced,-1,swagat kaise aaya namaste aapka
utt_0265,s3://india-speaks/raw/gu/utt_0265.wav,hi,c866bf90,F,hai mera hu kaise naam,4.35,50.58,call-center,1,hai mera hu kaise nam
utt_0266,s3://india-speaks/raw/ml/utt_0266.wav,mr,0b4e5699,Other,ho hu aaya hai swagat se dilli hu aapka se,1.13,39.35,studio,-1,ho hu aaya hai swagat se dilli hu aapka se
utt_0267,s3://india-speaks/raw/hi/utt_0267.wav,en,c341af12,Other,se hu mera aaya ho,2.97,48.85,crowdsourced,-1,se hu mera aaya ho
utt_0268,s3://india-speaks/raw/ta/utt_0268.wav,hi,f6ae81dd,Other,hai naam ho naam kaise hai namaste swagat,3.93,21.58,crowdsourced,1,hai nam ho nam kaise hai namaste swagat
utt_0269,s3://india-speaks/raw/ta/utt_0269.wav,bn,486faaac,F,,1.52,52.99,crowdsourced,-1,nan
utt_0270,s3://india-speaks/raw/te/utt_0270.wav,ml,8dfcae36,Other,hai se hai hu kaise namaste swagat kaise se,3.62,37.71,crowdsourced,1,hai se hai hu kaise namaste swagat kaise se
utt_0272,s3://india-speaks/raw/ml/utt_0272.wav,gu,bf8d11ed,F,,2.43,58.45,crowdsourced,1,nan
utt_0274,s3://india-speaks/raw/mr/utt_0274.wav,en,74846bde,Other,naam hai hai ho,3.78,34.09,studio,-1,naam hai hai ho
utt_0275,s3://india-speaks/raw/ta/utt_0275.wav,kn,e017121f,Other,swagat se mera hu ho aapka,1.08,47.96,crowdsourced,-1,swagat se mera hu ho aapka
utt_0276,s3://india-speaks/raw/kn/utt_0276.wav,bn,562f5b40,F,naam hai namaste namaste se naam namaste mera,3.64,46.83,call-center,1,naam hai namaste namaste se naam namaste mera
utt_0278,s3://india-speaks/raw/bn/utt_0278.wav,gu,700fd446,Other,ho naam kaise naam ho dilli ho aaya,1.13,21.09,call-center,1,ho naam kaise naam ho dilli ho aaya
utt_0281,s3://india-speaks/raw/en/utt_0281.wav,te,c7c0fad3,F,se mera namaste hai namaste aaya namaste namaste,2.65,53.3,crowdsourced,-1,se mera namaste hai namaste aaya namaste namaste
utt_0282,s3://india-speaks/raw/ta/utt_0282.wav,ml,f279530a,M,kaise naam se hai swagat aapka ho,1.75,50.92,studio,1,kaise naam se hai swagat aapka ho
utt_0283,s3://india-speaks/raw/kn/utt_0283.wav,pa,e82f5f7b,M,dilli aaya hu ho ho,4.23,37.47,studio,-1,dilli aaya hu ho ho
utt_0284,s3://india-speaks/raw/en/utt_0284.wav,bn,b44d4998,F,naam hai hu kaise dilli swagat,2.42,41.14,crowdsourced,-1,naam hai hu kaise dilli swagat
utt_0285,s3://india-speaks/raw/hi/utt_0285.wav,kn,324ad46d,F,dilli kaise se hai hai aaya dilli,1.54,54.71,studio,1,dilli kaise se hai hai aaya dilli
utt_0288,s3://india-speaks/raw/gu/utt_0288.wav,pa,2354ce9a,Other,se swagat hai swagat hai aaya,2.22,52.06,crowdsourced,1,se swagat hai swagat hai aaya
utt_0289,s3://india-speaks/raw/te/utt_0289.wav,bn,27e342e4,M,ho aapka aapka namaste ho,3.65,52.96,crowdsourced,1,ho aapka aapka namaste ho
utt_0291,s3://india-speaks/raw/ur/utt_0291.wav,te,5d59737c,M,namaste kaise hu swagat,2.68,41.27,studio,-1,namaste kaise hu swagat
utt_0292,s3://india-speaks/raw/ta/utt_0292.wav,pa,7789c556,Other,naam mera mera ho hai,4.26,35.8,studio,-1,naam mera mera ho hai
utt_0293,s3://india-speaks/raw/mr/utt_0293.wav,mr,ab6a7529,M,swagat namaste namaste hai,2.28,29.88,studio,-1,swagat namaste namaste hai
utt_0294,s3://india-speaks/raw/bn/utt_0294.wav,pa,4b70d142,M,hai aaya dilli ho,1.84,30.75,crowdsourced,-1,hai aaya dilli ho
utt_0295,s3://india-speaks/raw/ta/utt_0295.wav,hi,4cba63d2,F,dilli aaya hai swagat se kaise,2.36,27.94,crowdsourced,1,dilli aya hai swagat se kaise
utt_0296,s3://india-speaks/raw/ur/utt_0296.wav,hi,c196bc74,Other,dilli aapka mera dilli mera hai aaya,3.16,45.67,crowdsourced,1,dilli apka mera dilli mera hai aya
utt_0298,s3://india-speaks/raw/en/utt_0298.wav,pa,bfa5c536,M,swagat dilli namaste kaise,4.48,40.29,call-center,1,swagat dilli namaste kaise
utt_0301,s3://india-speaks/raw/ml/utt_0301.wav,mr,e4984133,Other,hu hai mera kaise namaste kaise dilli aaya,2.05,57.62,call-center,1,hu hai mera kaise namaste kaise dilli aaya
utt_0302,s3://india-speaks/raw/mr/utt_0302.wav,ml,bf813a45,F,aapka hai dilli namaste hu aaya hai aapka mera hai,2.63,28.13,studio,-1,aapka hai dilli namaste hu aaya hai aapka mera hai
utt_0303,s3://india-speaks/raw/ml/utt_0303.wav,ta,3c84c8a2,M,kaise dilli swagat hu hai hu aaya hai aaya,1.77,25.37,call-center,-1,kaise dilli swagat hu hai hu aaya hai aaya
utt_0306,s3://india-speaks/raw/pa/utt_0306.wav,en,28f06b89,Other,hai hu mera hai mera aapka hu hai,0.89,45.93,crowdsourced,-1,hai hu mera hai mera aapka hu hai
utt_0308,s3://india-speaks/raw/kn/utt_0308.wav,kn,25e5c1a2,M,ho hai namaste,1.8,59.94,call-center,-1,ho hai namaste
utt_0309,s3://india-speaks/raw/hi/utt_0309.wav,en,7abea703,Other,aaya se mera hu naam hu dilli aapka,0.91,49.73,studio,1,aaya se mera hu naam hu dilli aapka
utt_0310,s3://india-speaks/raw/kn/utt_0310.wav,gu,1bfdd746,Other,naam aapka swagat mera kaise se hai ho hu,0.6,39.04,crowdsourced,-1,naam aapka swagat mera kaise se hai ho hu
utt_0314,s3://india-speaks/raw/en/utt_0314.wav,hi,7b9cef94,F,hu ho dilli,4.24,39.29,studio,1,hu ho dilli
utt_0316,s3://india-speaks/raw/en/utt_0316.wav,gu,18bbde98,F,ho namaste se aaya ho,2.64,21.63,crowdsourced,1,ho namaste se aaya ho
utt_0317,s3://india-speaks/raw/te/utt_0317.wav,ml,08ba1aba,F,hai hu aapka,2.5,20.2,crowdsourced,-1,hai hu aapka
utt_0319,s3://india-speaks/raw/kn/utt_0319.wav,pa,45b62824,F,naam hu aapka aaya hai,0.5,52.74,crowdsourced,1,naam hu aapka aaya hai
utt_0321,s3://india-speaks/raw/ta/utt_0321.wav,te,b50832ff,F,hai aapka namaste mera,4.4,26.19,studio,-1,hai aapka namaste mera
utt_0322,s3://india-speaks/raw/bn/utt_0322.wav,ta,2a45d920,Other,hai mera swagat hai,2.25,35.56,studio,1,hai mera swagat hai
utt_0323,s3://india-speaks/raw/ml/utt_0323.wav,kn,30787f4a,Other,se hai aaya hai ho hai swagat,3.9,45.63,studio,-1,se hai aaya hai ho hai swagat
utt_0326,s3://india-speaks/raw/gu/utt_0326.wav,ta,dc15518c,F,hai aaya hai,4.23,45.53,crowdsourced,1,hai aaya hai
utt_0329,s3://india-speaks/raw/hi/utt_0329.wav,pa,9343df3c,F,kaise dilli ho namaste hai kaise,3.02,24.46,studio,1,kaise dilli ho namaste hai kaise
utt_0331,s3://india-speaks/raw/gu/utt_0331.wav,ur,4c1b3070,F,naam swagat dilli mera hai hai dilli naam naam naam,2.64,44.64,call-center,1,naam swagat dilli mera hai hai dilli naam naam naam
utt_0332,s3://india-speaks/raw/mr/utt_0332.wav,en,9b5f3ca5,F,namaste aaya swagat aapka,0.62,22.17,crowdsourced,-1,namaste aaya swagat aapka
utt_0334,s3://india-speaks/raw/ur/utt_0334.wav,te,bac54c18,M,naam aapka aaya,3.8,40.28,crowdsourced,1,naam aapka aaya
utt_0335,s3://india-speaks/raw/pa/utt_0335.wav,ml,a44e4a12,M,naam se hu kaise dilli kaise hu naam,0.53,58.19,crowdsourced,-1,naam se hu kaise dilli kaise hu naam
utt_0336,s3://india-speaks/raw/kn/utt_0336.wav,te,005154a6,M,mera hai swagat dilli ho mera se,1.61,54.57,call-center,-1,mera hai swagat dilli ho mera se
utt_0337,s3://india-speaks/raw/ml/utt_0337.wav,ur,a5636e94,Other,hai hai swagat,2.03,32.68,studio,-1,hai hai swagat
utt_0338,s3://india-speaks/raw/en/utt_0338.wav,ta,828c304c,Other,kaise ho naam,1.37,34.33,call-center,-1,kaise ho naam
utt_0340,s3://india-speaks/raw/kn/utt_0340.wav,gu,690020c1,Other,mera kaise aaya aaya se ho hai aaya naam aapka,4.07,29.31,studio,-1,mera kaise aaya aaya se ho hai aaya naam aapka
utt_0343,s3://india-speaks/raw/te/utt_0343.wav,mr,e37d5748,F,ho namaste dilli aapka mera aaya hai,4.0,25.78,call-center,-1,ho namaste dilli aapka mera aaya hai
utt_0344,s3://india-speaks/raw/ta/utt_0344.wav,pa,bdaf816c,M,,0.59,42.55,studio,1,nan
utt_0345,s3://india-speaks/raw/ml/utt_0345.wav,ta,45d1bc10,F,swagat aaya namaste swagat se kaise dilli,0.95,32.27,crowdsourced,1,swagat aaya namaste swagat se kaise dilli
utt_0346,s3://india-speaks/raw/hi/utt_0346.wav,te,e3fabf08,Other,hai namaste hu,3.04,51.85,studio,-1,hai namaste hu
utt_0348,s3://india-speaks/raw/te/utt_0348.wav,ta,7f617afc,F,aaya mera aapka dilli,0.67,29.96,crowdsourced,-1,aaya mera aapka dilli
utt_0352,s3://india-speaks/raw/ur/utt_0352.wav,te,9d24c875,F,hu namaste dilli,2.61,48.0,studio,1,hu namaste dilli
utt_0354,s3://india-speaks/raw/ta/utt_0354.wav,gu,c87893ff,Other,hu aapka ho hai hai namaste,1.75,22.69,studio,-1,hu aapka ho hai hai namaste
utt_0355,s3://india-speaks/raw/bn/utt_0355.wav,pa,3e66e54f,Other,mera dilli kaise aaya swagat dilli,0.59,49.47,studio,1,mera dilli kaise aaya swagat dilli
utt_0359,s3://india-speaks/raw/ml/utt_0359.wav,en,b9b84186,F,namaste kaise ho swagat kaise hai mera hai namaste dilli,4.61,41.73,crowdsourced,1,namaste kaise ho swagat kaise hai mera hai namaste dilli
utt_0362,s3://india-speaks/raw/pa/utt_0362.wav,kn,7f66c181,Other,aaya hu mera naam naam mera swagat,4.18,30.25,call-center,1,aaya hu mera naam naam mera swagat
utt_0363,s3://india-speaks/raw/ur/utt_0363.wav,bn,1aa9e7bb,M,aapka namaste se hu aapka hai,3.54,51.27,call-center,-1,aapka namaste se hu aapka hai
utt_0364,s3://india-speaks/raw/hi/utt_0364.wav,pa,678840d9,F,naam namaste hai hai hai hai se namaste,3.3,54.08,call-center,-1,naam namaste hai hai hai hai se namaste
utt_0365,s3://india-speaks/raw/ur/utt_0365.wav,pa,0ab52cba,F,se aaya ho namaste namaste namaste kaise hai,3.22,23.55,crowdsourced,1,se aaya ho namaste namaste namaste kaise hai
utt_0366,s3://india-speaks/raw/hi/utt_0366.wav,bn,058aeb71,F,namaste hu hai naam kaise namaste swagat dilli hai,1.51,49.52,studio,1,namaste hu hai naam kaise namaste swagat dilli hai
utt_0367,s3://india-speaks/raw/en/utt_0367.wav,ta,e982cb60,Other,swagat swagat aaya hai hai,3.48,27.85,call-center,1,swagat swagat aaya hai hai
utt_0368,s3://india-speaks/raw/bn/utt_0368.wav,kn,d6df9b07,F,hai aaya naam namaste dilli,1.05,24.01,call-center,-1,hai aaya naam namaste dilli
utt_0369,s3://india-speaks/raw/en/utt_0369.wav,ta,7fcc7a34,Other,hu namaste se aaya naam namaste hai,4.25,48.88,studio,-1,hu namaste se aaya naam namaste hai
utt_0372,s3://india-speaks/raw/bn/utt_0372.wav,ml,41f7d873,F,aapka swagat kaise,1.06,33.86,studio,1,aapka swagat kaise
utt_0373,s3://india-speaks/raw/ml/utt_0373.wav,ml,16e236e8,F,hu kaise naam hai aapka dilli hai hu,1.93,50.13,studio,-1,hu kaise naam hai aapka dilli hai hu
utt_0374,s3://india-speaks/raw/mr/utt_0374.wav,gu,149651a2,M,naam hu hai dilli naam aapka,0.98,32.6,crowdsourced,-1,naam hu hai dilli naam aapka
utt_0376,s3://india-speaks/raw/bn/utt_0376.wav,en,fb5a60fc,Other,se hai hai hai dilli kaise,3.53,39.83,crowdsourced,1,se hai hai hai dilli kaise
utt_0379,s3://india-speaks/raw/mr/utt_0379.wav,te,435688de,F,hu hai aaya hai hai,3.97,32.87,studio,-1,hu hai aaya hai hai
utt_0380,s3://india-speaks/raw/ta/utt_0380.wav,bn,6b6ab1c2,F,kaise aapka ho mera aapka mera aaya,2.85,34.2,call-center,-1,kaise aapka ho mera aapka mera aaya
utt_0381,s3://india-speaks/raw/te/utt_0381.wav,ta,5dcb062e,Other,aaya namaste aapka hai naam,2.75,58.61,crowdsourced,-1,aaya namaste aapka hai naam
utt_0382,s3://india-speaks/raw/en/utt_0382.wav,ta,3f1b529e,Other,aapka namaste ho hai,4.09,21.07,studio,-1,aapka namaste ho hai
utt_0384,s3://india-speaks/raw/hi/utt_0384.wav,ur,792ffe38,Other,dilli aapka aaya aaya naam hai,1.9,25.91,crowdsourced,-1,dilli aapka aaya aaya naam hai
utt_0386,s3://india-speaks/raw/ml/utt_0386.wav,gu,07e06729,F,dilli ho dilli dilli dilli dilli naam se mera aapka,3.01,56.2,call-center,-1,dilli ho dilli dilli dilli dilli naam se mera aapka
utt_0390,s3://india-speaks/raw/pa/utt_0390.wav,te,8d0c3ce4,F,aapka hai aapka hai ho aaya hai aaya,1.94,35.15,studio,-1,aapka hai aapka hai ho aaya hai aaya
utt_0391,s3://india-speaks/raw/gu/utt_0391.wav,ur,9b0287ea,F,hu hai aapka swagat,0.99,57.14,studio,-1,hu hai aapka swagat
utt_0392,s3://india-speaks/raw/ur/utt_0392.wav,te,823f08cf,F,namaste aaya hu naam se,3.55,48.19,studio,-1,namaste aaya hu naam se
utt_0393,s3://india-speaks/raw/ur/utt_0393.wav,te,8b39bdab,M,,2.09,59.45,call-center,-1,nan
utt_0396,s3://india-speaks/raw/bn/utt_0396.wav,kn,5cb33887,M,hu se dilli swagat,2.17,54.77,crowdsourced,1,hu se dilli swagat
utt_0398,s3://india-speaks/raw/ur/utt_0398.wav,mr,f0bff867,Other,aaya namaste aapka dilli mera swagat naam se,3.68,44.93,call-center,-1,aaya namaste aapka dilli mera swagat naam se
utt_0399,s3://india-speaks/raw/bn/utt_0399.wav,ta,93aa7370,F,hai naam aaya,3.0,24.92,call-center,1,hai naam aaya
utt_0401,s3://india-speaks/raw/bn/utt_0401.wav,ur,075af9eb,M,namaste namaste naam swagat swagat ho,1.29,28.29,crowdsourced,-1,namaste namaste naam swagat swagat ho
utt_0402,s3://india-speaks/raw/bn/utt_0402.wav,mr,e072b222,Other,hai hai kaise mera hu aaya se aaya hai,2.28,46.48,studio,-1,hai hai kaise mera hu aaya se aaya hai
utt_0403,s3://india-speaks/raw/mr/utt_0403.wav,en,8ea293dc,M,naam naam hai swagat hu aaya dilli ho ho,1.09,38.67,call-center,1,naam naam hai swagat hu aaya dilli ho ho
utt_0405,s3://india-speaks/raw/ur/utt_0405.wav,ta,ecc3577c,M,hai namaste hai swagat aaya ho naam kaise hai,0.79,28.26,call-center,-1,hai namaste hai swagat aaya ho naam kaise hai
utt_0406,s3://india-speaks/raw/te/utt_0406.wav,ml,56337c62,F,ho hai namaste mera swagat hai namaste ho swagat aaya,4.36,43.37,crowdsourced,1,ho hai namaste mera swagat hai namaste ho swagat aaya
utt_0407,s3://india-speaks/raw/gu/utt_0407.wav,mr,4c2c21d4,M,hu naam kaise naam,0.89,53.67,studio,1,hu naam kaise naam
utt_0409,s3://india-speaks/raw/te/utt_0409.wav,ta,b54cc0f6,Other,aapka dilli aaya dilli naam hai mera kaise swagat,3.39,38.16,crowdsourced,-1,aapka dilli aaya dilli naam hai mera kaise swagat
utt_0411,s3://india-speaks/raw/ml/utt_0411.wav,te,e06c90b8,M,,2.63,37.2,call-center,1,nan
utt_0412,s3://india-speaks/raw/gu/utt_0412.wav,te,9e5019bb,F,mera se namaste hai,3.69,30.86,studio,1,mera se namaste hai
utt_0413,s3://india-speaks/raw/ta/utt_0413.wav,hi,9321072f,Other,,3.2,39.88,studio,1,nan
utt_0414,s3://india-speaks/raw/hi/utt_0414.wav,ml,24a3d0f0,F,namaste dilli se kaise ho se,2.95,25.91,studio,1,namaste dilli se kaise ho se
utt_0415,s3://india-speaks/raw/pa/utt_0415.wav,hi,419a1c77,Other,namaste mera dilli dilli,1.96,28.99,studio,-1,namaste mera dilli dilli
utt_0417,s3://india-speaks/raw/te/utt_0417.wav,ml,9d0eabf5,F,aapka naam ho se aaya,4.76,24.91,call-center,-1,aapka naam ho se aaya
utt_0419,s3://india-speaks/raw/kn/utt_0419.wav,en,75fb32ed,M,mera aaya mera hai namaste mera ho,0.72,29.46,crowdsourced,1,mera aaya mera hai namaste mera ho
utt_0426,s3://india-speaks/raw/ur/utt_0426.wav,mr,b0634159,Other,namaste ho swagat se,3.61,35.63,studio,-1,namaste ho swagat se
utt_0428,s3://india-speaks/raw/mr/utt_0428.wav,mr,8d0ff295,F,hai hai se hu kaise,1.6,47.1,crowdsourced,1,hai hai se hu kaise
utt_0429,s3://india-speaks/raw/ta/utt_0429.wav,te,4fad3ff9,Other,mera hu hu dilli aaya aapka mera se namaste ho,3.56,33.0,studio,-1,mera hu hu dilli aaya aapka mera se namaste ho
utt_0431,s3://india-speaks/raw/pa/utt_0431.wav,ml,049b5c96,F,kaise namaste mera swagat kaise naam swagat hai hu hai,3.17,55.97,call-center,1,kaise namaste mera swagat kaise naam swagat hai hu hai
utt_0432,s3://india-speaks/raw/bn/utt_0432.wav,hi,723763f9,M,naam hai hai ho hai naam hai aapka aapka,1.04,27.74,crowdsourced,-1,nam hai hai ho hai nam hai apka apka
utt_0433,s3://india-speaks/raw/bn/utt_0433.wav,ur,579b8eae,Other,swagat naam aapka mera hai kaise naam,2.41,57.64,call-center,-1,swagat naam aapka mera hai kaise naam
utt_0434,s3://india-speaks/raw/gu/utt_0434.wav,ml,b909c428,Other,hu dilli hai aaya swagat namaste hai,3.12,52.64,call-center,-1,hu dilli hai aaya swagat namaste hai
utt_0436,s3://india-speaks/raw/te/utt_0436.wav,ml,2c9a7a88,F,ho mera hai dilli hai ho se dilli kaise se,0.7,31.41,call-center,1,ho mera hai dilli hai ho se dilli kaise se
utt_0437,s3://india-speaks/raw/mr/utt_0437.wav,ur,6fae3a29,F,aaya se hu hu,2.72,34.12,call-center,-1,aaya se hu hu
utt_0438,s3://india-speaks/raw/gu/utt_0438.wav,ur,f65dfabd,Other,se naam mera se hai,2.65,35.24,call-center,1,se naam mera se hai
utt_0441,s3://india-speaks/raw/hi/utt_0441.wav,pa,b6ebf5ae,M,,1.34,56.94,crowdsourced,-1,nan
utt_0444,s3://india-speaks/raw/hi/utt_0444.wav,pa,97e2529b,F,,2.87,41.61,call-center,-1,nan
utt_0445,s3://india-speaks/raw/gu/utt_0445.wav,bn,f1a8ddb3,F,hu hai mera mera aaya dilli se namaste namaste aaya,0.85,27.2,studio,-1,hu hai mera mera aaya dilli se namaste namaste aaya
utt_0446,s3://india-speaks/raw/kn/utt_0446.wav,mr,d658ee3f,M,aaya aapka ho se namaste,4.0,40.99,crowdsourced,-1,aaya aapka ho se namaste
utt_0447,s3://india-speaks/raw/en/utt_0447.wav,mr,1f8899de,F,kaise aaya hai,2.07,44.57,studio,1,kaise aaya hai
utt_0448,s3://india-speaks/raw/kn/utt_0448.wav,hi,9d8df257,Other,kaise hai aaya,1.63,53.68,studio,1,kaise hai aya
utt_0450,s3://india-speaks/raw/bn/utt_0450.wav,pa,2d0c9ac3,Other,namaste se mera,1.69,39.08,crowdsourced,-1,namaste se mera
utt_0451,s3://india-speaks/raw/bn/utt_0451.wav,pa,a4982bc7,M,swagat namaste naam hai,2.22,40.03,call-center,1,swagat namaste naam hai
utt_0453,s3://india-speaks/raw/hi/utt_0453.wav,hi,a4c948d1,F,naam mera aapka aapka,2.4,59.26,crowdsourced,-1,nam mera apka apka
utt_0454,s3://india-speaks/raw/ta/utt_0454.wav,pa,641c7382,M,kaise hai namaste swagat namaste,2.35,58.03,crowdsourced,-1,kaise hai namaste swagat namaste
utt_0456,s3://india-speaks/raw/en/utt_0456.wav,pa,a1199677,Other,hai naam ho se hai,4.41,44.56,crowdsourced,-1,hai naam ho se hai
utt_0457,s3://india-speaks/raw/ta/utt_0457.wav,en,6ad381bd,F,hai ho aapka kaise kaise se mera,0.71,29.34,crowdsourced,-1,hai ho aapka kaise kaise se mera
utt_0459,s3://india-speaks/raw/kn/utt_0459.wav,te,dbaf3ca8,Other,hai hai hai kaise hu naam dilli hai,4.63,43.55,studio,1,hai hai hai kaise hu naam dilli hai
utt_0462,s3://india-speaks/raw/gu/utt_0462.wav,ml,26a6e60c,Other,kaise aaya swagat kaise swagat naam dilli ho,1.91,39.13,crowdsourced,1,kaise aaya swagat kaise swagat naam dilli ho
utt_0463,s3://india-speaks/raw/bn/utt_0463.wav,gu,c91dd9c9,Other,dilli mera hai dilli naam mera ho namaste hu,2.49,27.58,studio,-1,dilli mera hai dilli naam mera ho namaste hu
utt_0467,s3://india-speaks/raw/bn/utt_0467.wav,ml,923a7398,F,hu kaise dilli,1.91,20.87,crowdsourced,-1,hu kaise dilli
utt_0468,s3://india-speaks/raw/ml/utt_0468.wav,gu,53315c83,M,ho ho hai swagat swagat hai swagat aaya ho dilli,2.94,20.83,crowdsourced,-1,ho ho hai swagat swagat hai swagat aaya ho dilli
utt_0469,s3://india-speaks/raw/ml/utt_0469.wav,ur,74968eaf,Other,namaste swagat aapka naam ho swagat mera kaise,2.84,34.31,studio,1,namaste swagat aapka naam ho swagat mera kaise
utt_0473,s3://india-speaks/raw/mr/utt_0473.wav,mr,9a3c029d,M,mera namaste hai aapka kaise,2.41,54.23,crowdsourced,1,mera namaste hai aapka kaise
utt_0474,s3://india-speaks/raw/ml/utt_0474.wav,en,6c8f0e64,F,hai ho se namaste hu,4.82,30.2,crowdsourced,1,hai ho se namaste hu
utt_0475,s3://india-speaks/raw/en/utt_0475.wav,mr,433664b5,M,ho mera aapka se kaise,4.79,45.52,studio,-1,ho mera aapka se kaise
utt_0476,s3://india-speaks/raw/ta/utt_0476.wav,bn,94a62918,Other,se namaste kaise naam kaise ho mera hu ho,4.99,49.18,studio,-1,se namaste kaise naam kaise ho mera hu ho
